"tract","Name","Frac._in_Top_20%_Based_on_Indiv_Income_rP_gP_p25"
39085204900,"Painesville, OH",0.1281
41047001501,"Keizer, OR",0.1281
4021000603,"Tucson, AZ",0.1281
39143961000,"Woodville, OH",0.1281
15003009701,"Waianae, HI",0.1281
41051001201,"Buckman Neighborhood, Portland, OR",0.1281
36047052900,"Kings County, NY",0.1281
17189950300,"Nashville, IL",0.1281
41071030502,"Sheridan, OR",0.1281
42003465800,"Pittsburgh, PA",0.1281
34001011404,"Mays Landing, Hamilton Township, NJ",0.1281
39099812603,"Youngstown, OH",0.1281
53035081000,"Bremerton, WA",0.1281
47157003800,"Midtown, Memphis, TN",0.1281
20073965700,"Eureka, KS",0.1281
10001041600,"Dover, DE",0.1281
55109120800,"Baldwin, WI",0.1281
4013071516,"Plaza Del Rio, Peoria, AZ",0.1281
53009000900,"Port Angeles, WA",0.1281
29095013703,"Lee's Summit, MO",0.1281
6037576602,"Alamitos Beach, Long Beach, CA",0.1281
48201221700,"Roos Acres, Houston, TX",0.1281
36047090200,"Kings County, NY",0.1281
25023530100,"Plymouth, MA",0.1281
17031190702,"Belmont Cragin, Chicago, IL",0.1281
4003001402,"Fort Huachuca, Sierra Vista, AZ",0.1281
42061950800,"Cassville, PA",0.1281
19103001600,"Longfellow, Iowa City, IA",0.1281
22017024700,"Freestate, North Highlands, Shreveport, LA",0.128
36083041200,"Troy, NY",0.128
29031881300,"Cape Girardeau, MO",0.128
27171101100,"Montrose, MN",0.128
56043000302,"Worland, WY",0.128
25027761300,"North Grafton, Grafton, MA",0.128
39061023210,"Cincinnati, OH",0.128
36043011002,"Dolgeville, NY",0.128
4019004064,"Tucson, AZ",0.128
17097861902,"Waukegan, IL",0.128
31111960300,"North Platte, NE",0.128
5005950600,"Mountain Home, AR",0.128
1101001800,"Montgomery, AL",0.128
48479001501,"Eastern Division, Laredo, TX",0.128
25009251400,"Lawrence, MA",0.128
25009204400,"Salem, MA",0.128
49057210510,"Roy, UT",0.128
36055010700,"East Irondequoit, Rochester, NY",0.128
6037462100,"North Central, Pasadena, CA",0.128
22009030300,"Marksville, LA",0.128
27053102500,"Logan Park, Minneapolis, MN",0.128
31015975800,"Spencer, NE",0.128
17031804201,"Barrington, IL",0.128
26139021000,"Grand Haven, MI",0.128
6037269601,"Central LA, Los Angeles, CA",0.128
54033031100,"Bridgeport, WV",0.128
